Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bgID	n_ovlp	tot_genes	n_bg_ovlp	tot_bg_genes	enrichment
cLEC	GO:0071711	basement membrane organization	5/67	33/14298	4.162299593112154e-7	8.241353194362065e-4	7.518427475558375e-4	Hmcn1/Col4a1/Itgb1/Lamc1/Ramp2	5	Cav1/Cav2/Col3a1/Col4a1/Ctss/Dag1/Ext1/Gas2/Hpn/Itgb1/Lama1/Lama2/Lamb1/Lamb2/Lamb3/Mmp11/Nid1/Pmp22/Spint2/Tfap2a/Plod3/Ramp2/Ntn4/Pxdn/Clasp2/Clasp1/Ric8a/Phldb1/Prickle1/Phldb2/Lamc1/Flrt2/Hmcn1	5	67	33	14298	32.3337856173677
cLEC	GO:0034329	cell junction assembly	10/67	372/14298	8.337706046717607e-6	0.00825432898625043	0.007530265040088112	Adnp/Tln1/Prkch/Itgb1/Fn1/Gja1/Lamc1/Dst/Reln/Ramp2	10	Abl1/Ace/Ache/Macf1/Chrnb2/Actb/Actg1/Acvrl1/Adnp/Agrn/Agt/Apod/App/Arf6/Rhoa/Rhoc/Rhod/Arhgap6/Arvcf/Bcl2/Bdnf/Cacna1a/Capza1/Ctnna1/Ctnnb1/Ctnnd1/Cav1/Cd9/Cdc42/Cdh1/Cdh11/Cdh13/Cdh2/Cdh3/Cdh4/Cdh5/Cdh6/Cdk5/Cfl1/Patj/Cldn3/Cldn4/Cldn5/Col17a1/Crk/Crkl/Cttn/Cux2/Dapk3/Dbnl/Dkk1/Dlg1/Dst/Dvl1/Ect2/Eef2k/Efna5/Efnb1/Efnb2/Efnb3/Epb41l3/Dmtn/Epha2/Epha3/Epha7/Ephb2/Ephb3/Ptk2/Fscn1/Fgf13/Flot1/Fmn1/Fn1/Srgap2/Fzd1/Fzd5/Gap43/Gja1/Gja5/Gjc1/Gjb2/Gjb6/Gnpat/Gpc4/Gpm6b/Rhpn1/Hipk1/Elavl2/Icam5/Ikbkb/Il1b/Il1rap/Irx3/Itga2/Itga5/Itgav/Itgb1/Itgb1bp1/Itgb3/F11r/Ajuba/Jup/Kdr/Lama3/Ldb1/Lrp1/Lrrn1/Lrrn3/Smad3/Smad7/Mecp2/Mef2c/Afdn/Mmp14/Mpdz/Mapt/Myh9/Myo1c/Myo6/Myoc/Ctnnd2/Nptx1/Nrp1/Nrxn1/Nrxn2/Nrxn3/Ntn1/Ntrk1/Ntrk2/Ntrk3/Numb/Numbl/Ocln/Cldn11/Oxt/Oxtr/Pdcd6ip/Pdgfb/Enpp2/Pdpk1/Pecam1/Pik3r1/Pip5k1a/Prkaca/Prkca/Prkch/Pkp1/Plec/Pmp22/Pten/Ptk2b/Ptpn11/Ptpra/Ptprd/Ptprj/Ptprk/Ptprs/Pxn/Rac1/Reln/Rock1/Rock2/Rps6/S100a10/Nptn/Sema4a/Sema4d/Sh3bp1/Sorbs1/Six1/Six4/Snai2/Snai1/Snca/Src/Srf/Slk/Sdc4/Tek/Thbs2/Thy1/Tjp1/Tln1/Tnf/Tns1/Tpbg/Ugt8a/Vcl/Vegfa/Wdr1/Wnt11/Wnt4/Wnt5a/Wnt7a/Coro1c/Aplnr/Grem1/Tlr2/Adgre5/Pclo/Map4k4/Stau2/Iqgap1/Dlc1/Magi2/Cntnap1/Sdcbp/Cldn7/Nphp1/Lsr/Ramp2/Cldn8/Nphs1/Cadm1/Srcin1/Thsd1/Hdac7/Pdlim5/Pkp3/Gsk3b/Cript/Cldn13/Cldn10/Pard6b/Shank3/Nectin1/Ghrl/Cldn15/Actn4/Trpv4/Tsc1/Vps35/Clstn1/Zdhhc12/Dock7/Pkp2/Slc25a46/Kirrel3/Plxnd1/Poldip2/Rab13/Ppm1f/Srpx2/Vstm5/Esam/Pof1b/Camsap3/Ace2/Bhlhb9/Zdhhc2/Ube2v2/Cgn/Dlg5/Flrt3/Cldn23/Dusp3/Setd5/Cldn34c1/Nptxr/Marveld3/Psd/Actr3/Hopx/Mdga1/Slitrk5/Mpp7/Vmp1/Rapgef2/Rap2a/Clasp2/Clasp1/Ston1/Ocel1/Heg1/Limch1/Adgrf1/Lrfn1/Nedd4l/Jam3/Pard3/Pcdhb16/Ophn1/Adgrl2/Dnm3/Cdh22/Dusp22/Mycbp2/Amigo2/Ildr1/Lrrtm2/Col16a1/Rapgef1/Chd4/Ogt/Tbcd/Rcc2/Pkn2/Actn1/Rap1a/Bcr/Lims1/Plxnb2/Ntng2/Bcas3/Lrrc4/Itgb4/Phldb2/Ghsr/Eif4g1/Shank2/Lzts1/Nrg1/Wdpcp/Flcn/Nlgn2/Fbf1/Sipa1l1/Marveld2/Fermt2/Pcdh17/Farp1/Pak2/Crb3/Lrfn4/Epb41l5/Rab29/Lamc1/C1ql3/Pkp4/Lrp4/Amigo1/Tesk2/Micall2/Lrfn3/Gpm6a/Coro2b/Plxnb1/Arhgef9/Lrfn5/Akap5/Cdh24/Lzts3/Ppp1r9a/Peak1/Nlgn3/Grhl2/Nphp4/Fam107a/Fbxo45/Nfasc/Lhfpl4/Myo9a/Ephb1/Adgrl3/Abi3bp/Mdga2/Negr1/Amigo3/Slc39a9/Abi2/Adgrl1/Il1rapl1/Zfp703/Lrrc24/Cdh26/Taok2/Colq/Flrt2/Whamm/Arhgef15/Xlr3b/Nrg2	10	67	372	14298	5.736639383726528
cLEC	GO:0010712	regulation of collagen metabolic process	4/67	55/14298	1.254765824694449e-4	0.03996844042983103	0.036462436883354626	Itgb1/Eng/Fn1/Vim	4	Acvr1b/Adora2b/Ager/Bmp4/Cst3/Cyp2j6/Eng/F2/F2r/Fap/Fgfr3/Ccn2/Fn1/Got1/Idua/Ihh/Il18/Il6/Il6ra/Itga2/Itgb1/Myb/Notch1/Nppc/Ddr2/Pdgfb/Pdgfrb/Serpine1/Serpinf2/Ppard/Pparg/Scx/Ccl2/Tgfb1/Tgfb3/Vim/Wnt4/Creb3l1/Cbx8/Prdx5/Retn/Rgcc/Larp6/Vsir/Errfi1/Emilin1/Rap1a/Cygb/Dicer1/Mkx/Arrb2/Rapgef3/Suco/Ltbp1/Ep300	4	67	55	14298	15.520217096336498
cLEC	GO:0008347	glial cell migration	4/67	61/14298	1.8798794773536607e-4	0.03996844042983103	0.036462436883354626	Tspo/Fn1/Vim/Reln	4	Atp1b2/Tspo/Ctnnb1/Cd9/Cdk5/Cdk5r1/Col3a1/Crkl/Csf1/Vcan/Cx3cr1/Dab1/Epha4/Fas/Fn1/Srgap2/Gli3/Adgrg1/Hexb/Lamb1/Lrp1/Lrp8/Matn2/Ndn/Nf1/Ntn1/P2rx4/Pafah1b1/Enpp1/Pmp22/Ptprb/Ptprz1/Reln/Rras/Ccl2/Ccl3/Cx3cl1/Tgfb2/Tiam1/Vim/Fubp1/Arhgef7/Stap1/Rras2/Rtn4/Dab2ip/Cers2/Sun1/Mboat7/Wdr47/Scrib/Cspg4/Socs7/Efemp1/Sun2/Disc1/Idh2/Syne2/Gpr183/Zmiz1/Apcdd1	4	67	61	14298	13.993638365549302
cLEC	GO:0010720	positive regulation of cell development	9/67	453/14298	2.486342965038896e-4	0.03996844042983103	0.036462436883354626	Adnp/Tspo/Prkch/Itgb1/Fn1/Gja1/Vim/Reln/Hmgb1	9	Ace/Ache/Macf1/Actb/Aspa/Ada/Adam8/Add1/Adnp/Ager/Ap3b1/Ap3d1/Apoe/Rhoa/Rnd2/Bad/Bag1/Bcl2/Bcl6/Bdnf/Bmp2/Bmp4/Bmpr2/Zfp36l1/Tspo/Aspm/Camk2b/Car2/Cask/Casp8/Ctnnb1/Runx1/Runx3/Cbfb/Cd1d1/Cd83/Cdh4/Cdh5/Cftr/Socs1/Cldn5/Cxcr4/Ccr7/Cntf/Crabp2/Creb1/Csf1/Csf1r/Cux1/Cux2/Cx3cr1/Cyp51/Dag1/Dbnl/Dct/Dlg4/E2f1/Eef2k/Efna5/Egfr/Egr2/Egr3/Eif4g2/Epha4/Ephb2/Bcl11a/Fadd/Ptk2/Fes/Fgf2/Il4i1/Flt1/Flt3l/Fmr1/Fn1/Fos/Fxn/Fzd3/Fzd4/Xrcc6/Gas6/Gata3/Gdi1/Gh/Gja1/Gli3/Gnas/Lrp2/Lilrb4a/S1pr2/H2-Aa/H2-DMa/Hap1/Hcls1/Hdac2/Hes1/Hif1a/Hlx/Hmgb1/Hsf1/Hsp90aa1/Id2/Id4/Ifng/Igf1/Ihh/Cd74/Il10/Il12a/Il15/Il15ra/Il18/Il1b/Il2/Il2ra/Il2rg/Il4ra/Il6/Il6st/Il7/Il7r/Ilk/Inpp5d/Irf1/Itgam/Itgb1/Itgb3/F11r/Jun/Kdr/Kit/Kras/L1cam/Lck/Lef1/Lgals9/Lif/Limk1/Anxa1/Lrp1/Lrp8/Lta/Lyn/Marcks/Smad7/Man2a1/Cd46/Mdk/Mecp2/Met/Kitl/Pias2/Afdn/Mme/Mmp14/Map1b/Map6/Mapt/Myb/Myc/Myo5b/Nedd9/Neurl1a/Ngf/Nin/Ninj1/Nkx6-1/Nog/Notch1/Notch2/Nrp1/Ntf3/Ntn1/Ntrk2/Ntrk3/Numb/Numbl/Pafah1b1/Pak1/Pak3/Enpp2/Prkca/Prkch/Prkci/Prkcz/Plxna1/Plxna2/Plxna3/Pnp/Pparg/Ppp1cc/Ppp3ca/Prkdc/Proc/Ptn/Ptpra/Ptprc/Ptprd/Ptprf/Ptprz1/Rara/Rasgrp1/Rb1/Rela/Reln/Ret/Bex1/Rfx3/Rheb/Ripk1/Robo1/Sart1/Atxn1/Ccl3/Ccl5/Ccl9/Cx3cl1/Cxcl12/Serpinf1/Nptn/Sema4d/Sema5a/Sema7a/Foxp3/Spi1/Sgk1/Shox2/Cyfip1/Skil/Slc7a5/Smarca4/Smarcb1/Smarcc1/Snap91/Sox10/Sox11/Sox12/Sox13/Sox4/Sox8/Serpine2/Spint1/Srf/Star/Stat5a/Stat5b/Stk11/Aurka/Vamp7/Syk/Tgfb1/Tgfbr2/Tgm2/Tiam1/Klf10/Tnf/Tnfrsf1b/Cd27/Tnfsf11/Tnfsf9/Traf6/Trf/Tyrobp/Vegfa/Vegfc/Vim/Trpv2/Wnt10b/Wnt2/Wnt5a/Xbp1/Xrcc5/Zap70/Zbtb7b/Ikzf1/Faim/Hax1/Tenm4/Twf2/Tiam2/Ccl19/Tlr2/Zeb2/Axl/Map2k1/Map2k2/Mapk8/Mapk9/Ror2/Brd7/Tnfrsf12a/Prmt5/Prpf19/Stau2/Bin1/Rgs14/Rufy3/Nap1l1/Caprin1/Golga4/Pde3a/Sh3glb1/Plxnc1/Dbn1/Spen/Actl6a/Socs5/Gsk3b/Clcf1/Plag1/Mtor/Smarce1/Xrcc2/Cdon/Shank3/Ppp2r3c/Stk25/Dusp10/Sirt2/Snw1/Cul7/Actr2/Pbrm1/Smarcd3/Nkap/Ctnnbip1/Trak1/Smarca2/Parp6/Mfn1/Ufl1/Tespa1/Plxnd1/Rpl4/Smarcc2/Wls/Rtn4/Trim32/Metrn/Bhlhb9/Shtn1/Map3k13/Ist1/Phf10/Zbtb46/Dhx36/Dnm1l/Vsir/Actr3/Sash3/Opa1/Cyld/Rhoh/Asxl2/Smurf1/Fbxo31/Il34/Jade2/Arid2/Il33/Rassf10/Nfkbiz/Kat5/Gimap3/Il23a/Ndel1/Srrt/Smarcd2/Smarcd1/Arid1a/Slc9b2/Obsl1/Anapc2/Golga2/Kdm1a/Tmem64/Synj1/Etv5/Pik3r6/Nckap1l/Il1rl2/Baiap2/Xrcc4/Braf/Tle6/Gjc2/Plxnb2/Plxnb3/Mfn2/Ppargc1b/Dicer1/Ripk2/Klhl25/Nrg1/Trib1/Cdkl3/Zfp609/Zfp365/Rab21/Nlrp3/Eif2b2/Akap11/Cip2a/Tbc1d24/Ambra1/Amigo1/Shb/Nrd1/Fbxw8/Caprin2/Wdr62/Picalm/Pcid2/Carmil2/Zbtb16/Plxnb1/Akap5/Gpr68/Arid1b/Malt1/Pde5a/Dmrta2/Grip2/Plxna4/Nfkbid/Disc1/Ankrd27/Chodl/Tox/Zbtb1/Robo2/Ell3/Ss18l1/Megf8/Gimap5/Lig4/Zfyve27/Smo/Itpkb/Islr2/Atp11c/Zmiz1/Ep300/Zfp335/Arhgap32/Dixdc1/Il1rapl1/Cdkl5/Hdac1/Kalrn/Xlr3b/Tnik/Evi2	9	67	453	14298	4.239794405456164
cLEC	GO:0050769	positive regulation of neurogenesis	7/67	271/14298	2.679125811669947e-4	0.03996844042983103	0.036462436883354626	Adnp/Tspo/Prkch/Itgb1/Fn1/Vim/Reln	7	Ace/Ache/Macf1/Aspa/Adnp/Apoe/Rnd2/Bag1/Bdnf/Bmp2/Bmpr2/Tspo/Aspm/Camk2b/Cask/Ctnnb1/Cdh4/Cxcr4/Cntf/Crabp2/Csf1r/Cux1/Cux2/Cx3cr1/Dag1/Dbnl/Dct/Dlg4/E2f1/Eef2k/Efna5/Egfr/Egr2/Eif4g2/Epha4/Ephb2/Bcl11a/Ptk2/Fgf2/Flt1/Fmr1/Fn1/Fxn/Fzd3/Fzd4/Xrcc6/Gdi1/Gh/Gli3/Lrp2/Hap1/Hdac2/Hes1/Hif1a/Id2/Id4/Ifng/Igf1/Il1b/Il6/Il6st/Ilk/Itgb1/Kdr/Kit/Kras/L1cam/Lif/Limk1/Lrp1/Lrp8/Lta/Lyn/Marcks/Man2a1/Mdk/Mecp2/Met/Pias2/Afdn/Mme/Map1b/Map6/Mapt/Myb/Myc/Myo5b/Neurl1a/Ngf/Nin/Nkx6-1/Nog/Notch1/Nrp1/Ntf3/Ntn1/Ntrk2/Ntrk3/Numb/Numbl/Pafah1b1/Pak1/Pak3/Enpp2/Prkch/Prkci/Plxna1/Plxna2/Plxna3/Pparg/Ppp1cc/Ptn/Ptpra/Ptprd/Ptprf/Ptprz1/Rela/Reln/Bex1/Rheb/Robo1/Atxn1/Cx3cl1/Cxcl12/Serpinf1/Nptn/Sema4d/Sema5a/Sema7a/Sgk1/Shox2/Cyfip1/Skil/Slc7a5/Snap91/Sox10/Sox11/Sox8/Serpine2/Spint1/Srf/Star/Stk11/Vamp7/Tgfb1/Tgm2/Tiam1/Tnf/Tnfrsf1b/Trf/Vegfa/Vegfc/Vim/Trpv2/Wnt2/Wnt5a/Xrcc5/Faim/Tenm4/Twf2/Tiam2/Tlr2/Zeb2/Map2k1/Map2k2/Mapk8/Tnfrsf12a/Prmt5/Prpf19/Stau2/Bin1/Rgs14/Rufy3/Nap1l1/Caprin1/Golga4/Sh3glb1/Plxnc1/Dbn1/Spen/Gsk3b/Clcf1/Plag1/Mtor/Xrcc2/Cdon/Shank3/Stk25/Snw1/Cul7/Actr2/Smarcd3/Trak1/Parp6/Mfn1/Ufl1/Plxnd1/Rpl4/Wls/Rtn4/Trim32/Metrn/Bhlhb9/Shtn1/Map3k13/Ist1/Dhx36/Dnm1l/Actr3/Opa1/Smurf1/Fbxo31/Il34/Jade2/Il33/Rassf10/Ndel1/Srrt/Obsl1/Anapc2/Golga2/Kdm1a/Synj1/Etv5/Baiap2/Xrcc4/Braf/Tle6/Gjc2/Plxnb2/Plxnb3/Mfn2/Dicer1/Nrg1/Cdkl3/Zfp365/Rab21/Eif2b2/Cip2a/Tbc1d24/Amigo1/Nrd1/Fbxw8/Caprin2/Wdr62/Picalm/Plxnb1/Akap5/Dmrta2/Plxna4/Disc1/Ankrd27/Chodl/Robo2/Ell3/Ss18l1/Megf8/Lig4/Zfyve27/Smo/Islr2/Ep300/Zfp335/Arhgap32/Dixdc1/Il1rapl1/Cdkl5/Hdac1/Kalrn/Xlr3b/Tnik	7	67	271	14298	5.512254227019882
cLEC	GO:0048265	response to pain	3/67	28/14298	2.9627681282847954e-4	0.03996844042983103	0.036462436883354626	Tspo/Reln/Scn3a	3	Adam11/Akt1/Tspo/Cacna1a/Cacna1b/Cacna1e/Calca/Capn2/Runx1/Comt/Ednrb/Gch1/Ntrk1/Osm/P2rx4/Prkcg/Reln/Ret/Scn3a/Thbs1/Thbs4/Scn11a/Git2/Mtor/Atat1/Trpv1/P2rx2/Vwa1	3	67	28	14298	22.864605543710024
cLEC	GO:0060252	positive regulation of glial cell proliferation	3/67	28/14298	2.9627681282847954e-4	0.03996844042983103	0.036462436883354626	Tspo/Prkch/Vim	3	Tspo/E2f1/Egfr/Ptk2/Flt1/Igf1/Il1b/Il6/Kras/Lta/Lyn/Mecp2/Myb/Myc/Ntn1/Prkch/Prkci/Ppp1cc/Atxn1/Slc7a5/Tnf/Vegfc/Vim/Plag1/Mtor/Ufl1/Etv5/Nrg1	3	67	28	14298	22.864605543710024
cLEC	GO:0120193	tight junction organization	4/67	69/14298	3.0279121537750783e-4	0.03996844042983103	0.036462436883354626	Prkch/Itgb1/Gja1/Ramp2	4	Actg1/Cdh1/Cdh5/Patj/Cldn3/Cldn4/Cldn5/Dlg1/Ect2/Epha2/Ephb2/Ext1/Fzd5/Gja1/Ikbkb/Itgb1/F11r/Afdn/Mpdz/Myo1c/Ocln/Cldn11/Pdcd6ip/Pecam1/Prkaca/Prkch/Plec/Rock1/Rock2/Rps6/Snai2/Snai1/Srf/Abcc8/Tgfb3/Tgfbr1/Tjp1/Tnf/Wnt11/Cldn7/Nphp1/Lsr/Ramp2/Cldn8/Cldn13/Cldn10/Cldn15/Actn4/Svep1/Pkp2/Rab13/Esam/Pof1b/Cgn/Cldn23/Cldn34c1/Marveld3/Mpp7/Ocel1/Nedd4l/Pard3/Ildr1/Tbcd/Marveld2/Pak2/Micall2/Grhl2/Nphp4/Slc39a9	4	67	69	14298	12.371187540558081
cLEC	GO:0034341	response to type II interferon	5/67	130/14298	3.5376018388116615e-4	0.043777822755294314	0.03993766286447903	Gbp9/Ifitm3/Vim/Ifitm2/Cd47	5	Actg1/Arg1/Ciita/Capg/Casp1/Cdc37/Cdc42/Socs1/Cited1/Dapk3/Daxx/Evl/Gapdh/Gbp2/Gch1/H2-Aa/H2-Ab1/H2-Eb1/H2-Q7/Hpx/Irf8/Irgm1/Ifng/Ifngr1/Igtp/Cd74/Il12rb1/Irf1/Acod1/Cd47/Jak1/Jak2/Kif16b/Kif5b/Gbp4/Mrc1/Myo1c/Nos2/Slc11a1/Ccl21a/Med1/Pparg/Ptpn2/Sirpa/Rab12/Rab20/Ccl11/Ccl12/Ccl2/Ccl20/Ccl22/Ccl25/Ccl3/Ccl4/Ccl5/Ccl6/Ccl7/Ccl8/Ccl9/Cx3cl1/Slc22a5/Snca/Sp100/Trim21/Stat1/Slk/Stx4a/Stxbp1/Stxbp2/Stxbp3/Stxbp4/Tgtp1/Tlr4/Tnf/Cd40/Trp53/Rpl13a/Txk/Vamp3/Vamp8/Vim/Was/Zyx/Ccl19/Tlr2/Ubd/Rab11fip5/Vamp4/Irgm2/Mefv/Tyk2/Gbp3/Stx8/Syncrip/Slc22a21/Cdc42ep4/Nmi/Cxcl16/Ifitm3/Actr2/Ifitm1/Vps26b/Bst2/Dapk1/Rab43/Kynu/Rps6kb1/Actr3/Stx11/Gbp8/Parp9/Ifitm2/Dnaja3/Gbp6/Cdc42ep2/Eprs/Slc26a6/Pde12/Ifitm6/Rab7b/Gsn/Gbp5/Gbp7/Gbp9/Flnb/Shfl/Myo18a/Nlrc5/Parp14/Gbp10	5	67	130	14298	8.207807118254879
