Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bgID	n_ovlp	tot_genes	n_bg_ovlp	tot_bg_genes	enrichment
cLEC-Ag-low-model 1	GO:0005604	basement membrane	9/103	95/14353	2.4950343865489023e-8	6.961145938471437e-6	5.75171084899168e-6	Col4a2/Col4a1/Col18a1/Itgb1/Nid1/Fn1/Lamc1/Lama4/Lamb2	9	Ache/Acta2/Adamts1/Agrn/Ang/Anxa2/Cask/Runx1/Cd151/Entpd1/Entpd2/Col15a1/Col17a1/Col18a1/Col4a1/Col4a2/Col4a4/Col4a5/Col5a1/Col7a1/Col8a1/Smc3/Cst3/Dag1/Dlg1/Efna5/Fbln1/Fbn1/Fgf9/Fn1/Gsto1/Hspg2/Itga6/Itgb1/Lama1/Lama2/Lama3/Lama4/Lama5/Lamb1/Lamb2/Lamb3/Lamc2/Rpsa/Loxl1/Matn2/Nid1/Nid2/Ntn1/Ntn3/Pmp22/Ptn/Serpinf1/Sparc/Spn/Tgfb2/Tgfbi/Thbs2/Thbs4/Timp1/Timp2/Timp3/Tnc/Trf/Vegfa/Vtn/Cfdp1/Egfl6/Nphs1/P3h1/Ntn4/Efemp2/Smoc2/Smoc1/Ccdc80/Pxdn/Col4a6/Loxl2/Mmrn2/Npnt/Itgb4/P3h2/Col28a1/Efemp1/Rell2/Lamc1/Megf9/Col23a1/Vwa2/Frem2/Vwa1/Egflam/Frem1/Hmcn1/Hmcn2	9	103	95	14353	13.201532958610118
cLEC-Ag-low-model 1	GO:0098637	protein complex involved in cell-matrix adhesion	3/103	12/14353	7.533319975385052e-5	0.004203592546264859	0.00347325699917753	Nid1/Lamc1/Lamb2	3	Lama1/Lama2/Lamb1/Lamb2/Nid1/Plau/Plaur/Tnc/Vtn/Mmrn1/Emilin1/Lamc1	3	103	12	14353	34.8373786407767
cLEC-Ag-low-model 1	GO:0043083	synaptic cleft	3/103	17/14353	2.2684594308700548e-4	0.010548336353545755	0.008715659918606	Lamc1/Lama4/Lamb2	3	Ache/Agrn/Apoe/Lama2/Lama4/Lama5/Lamb2/Nptx1/Prss12/Slc1a1/C1ql1/Nptx2/Gria3/Lgi1/Dnm3/Lamc1/C1ql3	3	103	17	14353	24.591090805254144
cLEC-Ag-low-model 1	GO:0005751	mitochondrial respiratory chain complex IV	3/103	20/14353	3.743951491996332e-4	0.012084431551348028	0.009984872702302276	Cox8a/Cox7a2/Cox6c	3	Cox4i1/Cox5a/Cox5b/Cox6a1/Cox6a2/Cox6c/Cox7a1/Cox7a2/Cox7c/Cox8a/Cox8b/Ndufa4/Cox7a2l/Cox7b/Uqcrfs1/Uqcrc2/Cox4i2/Cox6b1/Ndufa4l2/AA467197	3	103	20	14353	20.90242718446602
cLEC-Ag-low-model 1	GO:0045121	membrane raft	9/103	319/14353	4.7533784221620936e-4	0.012084431551348028	0.009984872702302276	Cdh13/Itgb1/Gja1/Plvap/Myadm/Grk2/S100a10/Ahnak/Orai1	9	Abca1/Chrnb2/Actb/Adam17/Adcy6/Adcyap1r1/Adrb2/Angpt1/Slc25a4/Slc25a5/Birc3/Birc2/App/Aqp1/Arc/Atp1a1/Atp1b1/Atp1b3/Atp2b2/Atp5a1/Atp5b/Atp7a/Bcl10/Bmpr1a/Bmpr2/Bsg/Btk/Cacna1c/Anxa2/Capn2/Cask/Casp3/Casp8/Ctnna1/Ctnnb1/Ctnnd1/Cav1/Cav2/Cbl/Serpinh1/Cd14/Cd2/Ms4a1/Cd24a/Cd28/Cd36/Cd44/Cd48/Cd79a/Cdh1/Cdh13/Cdh2/Cel/Cflar/Tpp1/Cln3/Cnr1/Cntn1/Cpe/Crk/Cr1l/Csk/Ctsb/Ctsd/Cxadr/Cd55/Cd55b/Dag1/Dapk3/Slc6a3/Dlg1/Dll1/Dmd/Drd1/Arid3a/Ednra/Ednrb/Eef2/Efnb1/Egfr/Emp2/Eno1/Eno2/Stom/Stx2/Erbb2/F2r/Fadd/Fas/Fcer1g/Fcgr2b/Flot1/Flot2/Fyn/Gja1/Gnai1/Gnai2/Gnai3/Gnaq/Gnas/Lrp2/Pdpn/Gpc1/Gpm6b/H2-D1/Has2/Hck/Hdac6/Hk1/Hmgb1/Hmox1/Hpse/Hspa8/Hspd1/Hspa1b/Hyal2/Icam1/Igf1r/Il6st/Insr/Irs1/Itgam/Itgb1/Itgb2/Itpr1/Jak2/Kcna5/Kcnma1/Kcnn4/Kdr/Kras/L1cam/Lamp2/Lck/Lcp2/Ldhb/Ldlr/Lipe/Lrp6/Lrp8/Lyn/Mal/Mme/Mapt/Myo1c/Nedd4/Nf2/Ngfr/Nos3/Npc1/P2rx1/P2rx7/Furin/Pecam1/Pgk1/Pikfyve/Prkaca/Prkca/Prkcz/Plcd1/Pld2/Plscr2/Plpp1/Ppp2ca/Ppt1/Prkar1a/Prkar2a/Prkar2b/Prnp/Prtn3/Psen1/Psen2/Ptch1/Ptgis/Ptgs2/Ptk2b/Ptpn11/Ptprc/Cavin1/Ret/Rgs16/Ripk1/S100a10/Scn5a/Cavin2/Sele/Selplg/Sorbs1/Slc1a1/Slc1a2/Slc2a1/Slc2a3/Slc2a4/Slc9a1/Smpd2/Scarb1/Src/Stat6/Stim1/Sdc4/Tek/Tfpi/Tgfbr1/Tgfbr2/Thy1/Tlr1/Tlr4/Tlr6/Tnf/Tnfrsf10b/Tnfrsf1a/Tnfrsf1b/Traf2/Plscr1/Trpc1/Tsc2/Tshr/Tuba1a/Tuba1b/Tuba1c/Tubb5/Vcl/Vdac2/Vdr/Ezr/Zap70/Coro1c/Pacsin2/Rgs7/Tlr2/Abcg2/Mapk1/Mapk3/Slc27a1/Abcg3/Iqgap1/Dlc1/Plpp2/Prkn/Myadm/Sdcbp/Gabbr1/Asah2/Nphs1/Fxyd1/Chp1/Rgs19/Gsk3b/Lat2/Park7/Kcne3/Rangrf/Cacna1h/Pdzk1/Slc5a7/Gprc5b/Ahnak/Lamtor1/Stoml2/Lrrk2/Pllp/Plpp3/Atp2b1/Sis/Nos1ap/Tradd/Ppp2r1b/Rap2b/Mdga1/Rftn1/Cln6/Clip3/Tnfrsf23/Cblc/Plvap/Pi4k2a/Pag1/Atp1a2/Stx12/Ano1/Adcy3/Rhoq/Unc5b/Card11/Cavin3/Orai1/Ank2/Itga1/Grk2/Kirrel/Usp48/Mlc1/Prom2/Hspa1a/Pde2a/Ghsr/Cblb/Adcy5/Myof/Lrp4/Kif18a/Mall/Stoml3/Nae1/Rtn4rl1/Akap6/Akap5/Sulf1/Erlin2/Ehd2/Ephb1/Rab5a/Adam1a/Smo/Grk3/Myo1d/Atp2b4/Myo1a/Eno1b	9	103	319	14353	3.931491006482637
cLEC-Ag-low-model 1	GO:0098857	membrane microdomain	9/103	320/14353	4.8621642163389336e-4	0.012084431551348028	0.009984872702302276	Cdh13/Itgb1/Gja1/Plvap/Myadm/Grk2/S100a10/Ahnak/Orai1	9	Abca1/Chrnb2/Actb/Adam17/Adcy6/Adcyap1r1/Adrb2/Angpt1/Slc25a4/Slc25a5/Birc3/Birc2/App/Aqp1/Arc/Atp1a1/Atp1b1/Atp1b3/Atp2b2/Atp5a1/Atp5b/Atp7a/Bcl10/Bmpr1a/Bmpr2/Bsg/Btk/Cacna1c/Anxa2/Capn2/Cask/Casp3/Casp8/Ctnna1/Ctnnb1/Ctnnd1/Cav1/Cav2/Cbl/Serpinh1/Cd14/Cd2/Ms4a1/Cd24a/Cd28/Cd36/Cd44/Cd48/Cd79a/Cdh1/Cdh13/Cdh2/Cel/Cflar/Tpp1/Cln3/Cnr1/Cntn1/Cpe/Crk/Cr1l/Csk/Ctsb/Ctsd/Cxadr/Cd55/Cd55b/Dag1/Dapk3/Slc6a3/Dlg1/Dll1/Dmd/Drd1/Arid3a/Ednra/Ednrb/Eef2/Efnb1/Egfr/Emp2/Eno1/Eno2/Stom/Stx2/Erbb2/F2r/Fadd/Fas/Fcer1g/Fcgr2b/Flot1/Flot2/Fyn/Gja1/Gnai1/Gnai2/Gnai3/Gnaq/Gnas/Lrp2/Pdpn/Gpc1/Gpm6b/H2-D1/Has2/Hck/Hdac6/Hk1/Hmgb1/Hmox1/Hpse/Hspa8/Hspd1/Hspa1b/Hyal2/Icam1/Igf1r/Il6st/Insr/Irs1/Itgam/Itgb1/Itgb2/Itpr1/Jak2/Kcna5/Kcnma1/Kcnn4/Kdr/Kras/L1cam/Lamp2/Lck/Lcp2/Ldhb/Ldlr/Lipe/Lrp6/Lrp8/Lyn/Mal/Mme/Mapt/Myo1c/Nedd4/Nf2/Ngfr/Nos3/Npc1/P2rx1/P2rx7/Furin/Pecam1/Pgk1/Pikfyve/Prkaca/Prkca/Prkcz/Plcd1/Pld2/Plscr2/Plpp1/Ppp2ca/Ppt1/Prkar1a/Prkar2a/Prkar2b/Prnp/Prtn3/Psen1/Psen2/Ptch1/Ptgis/Ptgs2/Ptk2b/Ptpn11/Ptprc/Cavin1/Ret/Rgs16/Ripk1/S100a10/Scn5a/Cavin2/Sele/Selplg/Sorbs1/Slc1a1/Slc1a2/Slc2a1/Slc2a3/Slc2a4/Slc9a1/Smpd2/Scarb1/Src/Stat6/Stim1/Sdc4/Tek/Tfpi/Tgfbr1/Tgfbr2/Thy1/Tlr1/Tlr4/Tlr6/Tnf/Tnfrsf10b/Tnfrsf1a/Tnfrsf1b/Traf2/Plscr1/Trpc1/Tsc2/Tshr/Tuba1a/Tuba1b/Tuba1c/Tubb5/Vcl/Vdac2/Vdr/Ezr/Zap70/Coro1c/Pacsin2/Rgs7/Tlr2/Abcg2/Mapk1/Mapk3/Slc27a1/Dysf/Abcg3/Iqgap1/Dlc1/Plpp2/Prkn/Myadm/Sdcbp/Gabbr1/Asah2/Nphs1/Fxyd1/Chp1/Rgs19/Gsk3b/Lat2/Park7/Kcne3/Rangrf/Cacna1h/Pdzk1/Slc5a7/Gprc5b/Ahnak/Lamtor1/Stoml2/Lrrk2/Pllp/Plpp3/Atp2b1/Sis/Nos1ap/Tradd/Ppp2r1b/Rap2b/Mdga1/Rftn1/Cln6/Clip3/Tnfrsf23/Cblc/Plvap/Pi4k2a/Pag1/Atp1a2/Stx12/Ano1/Adcy3/Rhoq/Unc5b/Card11/Cavin3/Orai1/Ank2/Itga1/Grk2/Kirrel/Usp48/Mlc1/Prom2/Hspa1a/Pde2a/Ghsr/Cblb/Adcy5/Myof/Lrp4/Kif18a/Mall/Stoml3/Nae1/Rtn4rl1/Akap6/Akap5/Sulf1/Erlin2/Ehd2/Ephb1/Rab5a/Adam1a/Smo/Grk3/Myo1d/Atp2b4/Myo1a/Eno1b	9	103	320	14353	3.919205097087379
cLEC-Ag-low-model 1	GO:0045277	respiratory chain complex IV	3/103	22/14353	5.005164687273574e-4	0.012084431551348028	0.009984872702302276	Cox8a/Cox7a2/Cox6c	3	Cox4i1/Cox5a/Cox5b/Cox6a1/Cox6a2/Cox6c/Cox7a1/Cox7a2/Cox7c/Cox8a/Cox8b/Ndufa4/Cox7a2l/Cox7b/Uqcrfs1/Uqcrc2/Coa6/Cox4i2/Cox6b1/Cox6b2/Ndufa4l2/AA467197	3	103	22	14353	19.002206531332746
cLEC-Ag-low-model 1	GO:0071005	U2-type precatalytic spliceosome	4/103	52/14353	5.197604968321732e-4	0.012084431551348028	0.009984872702302276	Srrm2/Sf3b4/Wbp4/Prpf6	4	Sf3a2/Sart1/Eftud2/Snrpb/Snrpb2/Snrpd1/Snrpe/Snu13/Wbp4/Ik/Txnl4a/Lsm2/Lsm4/Lsm7/Sf3b5/Lsm5/Rnf113a2/Magohb/Zmat2/Cwc27/Snrpd3/Sf3a1/Mfap1a/Lsm3/Snrpg/Phf5a/Prpf6/Snrpa1/Prpf31/Dhx16/Snrpf/Rnf113a1/Prpf4/Prpf3/Smu1/Sf3a3/Srrm2/Lsm8/Snip1/Lsm6/Cwc22/Sf3b1/Sf3b3/Snrpd2/Sf3b4/Prpf8/Rbmx2/Bud13/Prpf38a/Sf3b2/Snrnp200/Mfap1b	4	103	52	14353	10.719193427931291
cLEC-Ag-low-model 1	GO:0070069	cytochrome complex	3/103	32/14353	0.0015303209510003357	0.030497110380649544	0.02519851791496793	Cox8a/Cox7a2/Cox6c	3	Cox4i1/Cox5a/Cox5b/Cox6a1/Cox6a2/Cox6c/Cox7a1/Cox7a2/Cox7c/Cox8a/Cox8b/Ndufa4/Cox7a2l/Uqcrq/Uqcrc1/Cox7b/Uqcr10/Cyc1/Uqcrh/Uqcr11/Uqcrfs1/Uqcrc2/Uqcrb/Coa6/Cox10/Cox4i2/Uqcc3/Cox6b1/Cox15/Cox6b2/Ndufa4l2/AA467197	3	103	32	14353	13.064016990291263
cLEC-Ag-low-model 1	GO:0070062	extracellular exosome	4/103	72/14353	0.0017702478613356807	0.032926610220843665	0.02720591450052731	Clic1/Fn1/Ahnak/Gars	4	Ace/Actg1/Adam15/Aldoa/Apoe/Aqp1/Anxa2/Car4/Cd63/Cd81/Cd86/Cd9/Egf/Fn1/Hspa8/Hspd1/Hspa4/Icam1/Ide/Itga2b/Itga4/Cd47/Lamp2/Anpep/Anxa1/Muc1/Pdcd6ip/Pkd1/Plaa/Serpine1/Prom1/Rab4a/Rab5b/Rbmx/Scnn1a/Scnn1b/Sord/Pmel/Slc12a3/Slc2a4/Tfrc/Tsg101/Ybx1/Podxl/Naglu/Nsun2/Sdcbp/Hnrnpa2b1/Rab11a/Asah2/Cd274/Gprc5b/Cubn/Ahnak/Gprc5c/Ist1/Rap2b/Abcb6/Aoc1/Tmem98/Qsox1/Sri/Acy1/Clic1/Snx18/Xpnpep2/Dicer1/Bag6/Gprc5a/Ago2/Vasn/Gars	4	103	72	14353	7.741639697950377
