Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bgID	n_ovlp	tot_genes	n_bg_ovlp	tot_bg_genes	enrichment
cLEC-Ag-low-model 1	GO:0005198	structural molecule activity	17/98	487/14272	3.107453988842003e-8	9.353436506414429e-6	8.831711336708851e-6	Col4a2/Arpc3/Col4a1/Fau/Col18a1/Abi3bp/Nid1/Uba52/Vim/Fn1/Sptbn1/Lamc1/Lama4/Ahnak/Ubb/Lamb2/Lmna	17	Macf1/Actb/Actg1/Add1/Agrn/Ank3/Rplp0/Arpc1b/Bfsp1/Bglap3/Bgn/Camk2b/Ctnna1/Ctnna2/Cenpa/Cldn3/Cldn4/Cldn5/Clta/Col11a2/Col12a1/Col13a1/Col14a1/Col15a1/Col17a1/Col18a1/Col3a1/Col4a1/Col4a2/Col4a4/Col4a5/Col5a1/Col5a2/Col6a1/Col6a2/Col6a3/Col7a1/Col8a1/Col9a1/Col9a2/Col9a3/Col1a1/Col1a2/Comp/Copa/Cpox/Dmbt1/Hapln1/Cryab/Cryba1/Cryba4/Crybb1/Crybb2/Crybb3/Vcan/Csrp1/Csrp2/Ctbp2/Dag1/Dbnl/Dcn/Des/Dlg1/Dlg4/Dmd/Dst/Ecm1/Eln/Epb41l1/Epb41l2/Epb41l3/Stx2/Drosha/Evpl/Fau/Fbln1/Fbln2/Fbn1/Fbn2/Fn1/Gpm6b/H1f0/H3f3a/H3f3b/Hmgcl/Hmga1/Hmox1/Hp1bp3/Hspg2/Igf1r/Igfbp6/Insr/Jup/Krt10/Krt14/Krt17/Krt18/Krt19/Krt36/Lama1/Lama2/Lama3/Lama4/Lama5/Lamb1/Lamb2/Lamb3/Lamc2/Rpsa/Rps2/Lmna/Lmnb1/Lmnb2/Lor/Ltbp2/Lum/Mfap2/Mal/Marco/Matn2/Matn4/Mbp/Mfge8/Myh11/Myl6/Mylpf/Myom1/Myom2/Nefm/Nid1/Nid2/Mrpl49/Ctnnd2/Ntn1/Nup62/Odf2/Ogn/Cldn11/Plec/Plp1/Ppl/Nup88/Prg2/Rapsn/Reln/Rpl10a/Rpl18/Rpl19/Rpl21/Rpl22/Mrpl23/Rpl26/Rpl27/Rpl28/Rpl29/Rpl30/Rpl32/Rpl37a/Rpl36a/Rpl6/Rpl7/Rpl9/Rps12/Rps14/Rps15/Rps16/Rps17/Rps18/Rps19/Rps24/Rps29/Rps3a1/Rps4x/Rps5/Rps6/Rps7/Rps8/Slit2/Snta1/Sntb1/Sntb2/Sparc/Sptb/Sptbn1/Sprr1a/Tcap/Tectb/Tgfbi/Thbs1/Thbs4/Tln1/Tnc/Tpm1/Tpm2/Rpl13a/Ttn/Tuba1a/Tuba1b/Tuba4a/Tuba1c/Tubb2a/Tubb3/Tubb5/Uba52/Ubb/Vcl/Vim/Vtn/Vwf/Dlg2/Fbln5/Psmd13/Mrps12/Rpl27a/Homer1/Pclo/Rpl8/Rps3/Rpl7a/Rps11/Add3/Rpl3/Rps26/Mrpl39/Mrpl15/Mrpl17/Mrpl2/Vps25/Igfbp7/Mrps7/Mfap5/Postn/Magi2/Copb2/Mpp2/Dlg3/Pdlim3/Cldn7/Tuba8/Col5a3/Rps28/Copg2/Copg1/Rpl36/Cldn8/Panx1/Rplp1/Mrpl37/Mrpl12/Mrpl19/Arpc3/Tubd1/Dpt/Cldn13/Rps27/Mrps31/Jph1/Rpl35a/Cldn10/Shank3/Efemp2/Nup160/Cope/Mrps30/Cldn15/Actn4/Mrps22/Mrps23/Mrps10/Mrps25/Mrps14/Mrps24/Rpl23/Dap3/Mrpl54/Mrpl4/Mrpl35/Rpl7l1/Mrps16/Mrps17/Mrps21/Ahnak/Asf1a/Mrps15/Ndufa7/Mrpl11/Mrpl20/Rps23/Rpl15/Rps21/Rpl36al/Rpl35/Mrpl51/Aspn/Actr2/Mrpl33/Asf1b/Mrps18b/Rpl11/Rps10/Rpl14/Rplp2/Mrpl55/Rpl39/Rpl37/Cltc/Mrpl46/Rps20/Mfap1a/Rpl38/Mrpl18/Mrpl24/Arpc5/Vwa5a/Pllp/Mrpl57/Rpl4/Rps27l/Rpl41/Tubb6/Mrps11/Rpl22l1/Nutf2/Rps13/Arpc4/Rpl24/Rpl34/Mrpl14/Mrpl13/Col6a4/Mrps18a/Mrpl28/Mrps18c/Srpx2/Nexn/Mrpl52/Psmd11/Sec31a/Mrpl44/Nup35/Mrps9/Pxdn/Col22a1/Tmem30a/Cmtm8/Copb1/Tln2/Nup205/Krt28/Mmrn1/Col24a1/Nup93/Cldn23/Tube1/Lmntd2/Seh1l/Ndc1/Bmper/Tubb2b/Actr3/Krt80/Cltb/Mrpl47/Mrpl32/Rps25/Pcolce2/Arpc2/Creld2/Rpl18a/Rps9/Mrps5/Rps27a/Mrpl9/Srbd1/Mrps34/Tnxb/Mrpl1/Mrpl3/Mrpl16/Mrpl27/Mrpl34/Mrpl36/Mrpl43/Spock2/Col4a6/Tinagl1/Fgg/Emilin1/Pls3/Nup107/Tubg1/Tubg2/Dnm3/Mmrn2/Col16a1/Mrpl10/Mrpl41/Mrpl30/Pom121/Bfsp2/Ltbp4/Tpr/Dsp/Ank2/Actn1/Fgb/Krt5/Krt7/Sec13/Rpl10/Erc1/Npnt/Rpl31/Rims2/Prelp/Mrps2/Mrps6/Emid1/Nup155/Creld1/Shank2/Tsga10/Col28a1/Crygn/Myl6b/Efemp1/Mrpl22/Git1/Nup153/Scara3/Eppk1/Impg2/Crybg3/Rsl24d1/Lamc1/Tubb4b/Nup188/Nup214/Mall/Megf9/Ncmap/Crocc/Mrps35/Mybpc2/Synm/Spon1/Nup133/Col23a1/Erc2/Sec31b/Sspo/Hspb6/Shank1/Col6a6/Vwa1/Emilin2/Rps15a/Rpl23a/Krt222/Sntg2/Ltbp1/Nup54/Rpl12/Epb41/Nup98/Rpl13/Marveld1/Nup62cl/Rpl17/Abi3bp/Ppfia2/Mrpl21/Col27a1/Nefh/Colq/Krt87/Krt77/Nup85/Hmcn1/Gm6133/Col6a5/Hmcn2/Mfap1b/Gm2000/Rpl9-ps6/Rps27rt/Rpl5	17	98	487	14272	5.083686041151574
cLEC-Ag-low-model 1	GO:0031386	protein tag	3/98	12/14272	6.603654299357727e-5	0.006625666480355586	0.006256093546759953	Fau/Uba52/Ubb	3	Fau/Nedd8/Sumo3/Uba52/Ubb/Ubc/Sumo1/Ubl5/Urm1/Rps27a/Sumo2/Isg15	3	98	12	14272	36.40816326530612
cLEC-Ag-low-model 1	GO:0061631	ubiquitin conjugating enzyme activity	3/98	31/14272	0.0012274277745708134	0.06343025204257706	0.059892177134099694	Birc6/Ube2d3/Ube2h	3	Birc6/Ube2e3/Ube2e1/Ube2l3/Ube2a/Ube2b/Ube2g2/Ube2h/Ube2k/Ube2j1/Ube2d2a/Ube2l6/Ube2d3/Ube2v1/Ube2w/Ube2g1/Ube2t/Ube2r2/Ube2c/Ube2q1/Ube2ql1/Ube2s/Ube2n/Ube2q2/Ube2j2/Ube2d1/Cdc34/Ube2o/Ube2e2/Ube2z/Taf1	3	98	31	14272	14.093482554312045
cLEC-Ag-low-model 1	GO:0097110	scaffold protein binding	4/98	69/14272	0.001284204849400489	0.06343025204257706	0.059892177134099694	Casp4/Vim/Gja1/Grk2	4	Adcy6/Xiap/Casp1/Casp4/Casp8/Cav2/Cdc37/Chuk/Cit/Crk/Dlg4/Dll1/Fyn/Xrcc6/Gja1/Hsp90aa1/Ikbkb/Il6st/Itpr2/Kcna5/Kcnh2/Kif1b/Kif5a/Krt18/Krt8/Lyn/Myh9/Nck2/Nos3/P2rx7/Psap/Ryr2/Scn5a/Src/Syk/Ubtf/Tcof1/Vim/Ywhae/Map2k1/Map2k2/Map3k7/Mapk3/Homer1/Panx1/Dynll1/Cript/Park7/Cacna1h/Shank3/Atg4b/Dynll2/Phf6/Kars/Baiap2/Dsp/Braf/Krt5/Grk2/Git1/Adcy5/Lrp4/Plcg2/Akap5/Pde4d/Dlgap3/Shank1/Nlgn3/Atp2b4	4	98	69	14272	8.442472641230404
cLEC-Ag-low-model 1	GO:0008234	cysteine-type peptidase activity	5/98	144/14272	0.00312430878401325	0.10430401765711139	0.0984860456982692	Casp4/Usp34/Desi2/Uspl1/Usp47	5	Capn1/Capn2/Capns1/Capn5/Capn7/Casp1/Casp4/Casp12/Casp2/Casp3/Casp6/Casp7/Casp8/Casp9/Cflar/Ctsb/Ctsc/Ctsh/Ctsk/Ctsl/Ctss/Ctsw/Usp15/Ggh/Gpaa1/Hint1/Usp34/Lgmn/Sfrp1/Tank/Tnfaip3/Usp12/Uchl1/Usp10/Usp5/Usp4/Usp9x/Capn10/Usp18/Usp39/Desi1/Usp25/Usp21/Capn15/Uchl3/Ankzf1/Usp2/Otud5/Usp27x/Uchl5/Ctsf/Usp14/Capn12/Ctsz/Eif3f/Josd2/Senp7/Pgpep1/Atg4b/Pycard/Mindy3/Alg13/Otub2/Usp46/Scrn1/Ufsp1/Vcpip1/Otud1/Usp19/Senp8/Otud6b/Usp36/Zup1/Usp13/Otud3/Otud4/Usp16/Josd1/Cyld/Usp20/Scrn3/Usp38/Usp47/Mindy1/Usp50/Senp2/Usp31/Usp42/Usp45/Pgpep1l/Usp54/Desi2/Senp3/Usp8/Uchl4/Tinagl1/Usp53/Usp30/Blmh/Bap1/Espl1/Otub1/Atxn3/Usp48/Capn8/Usp33/Ufsp2/Brcc3/4930486L24Rik/Senp6/Adgb/Usp22/Usp43/Scrn2/Senp1/Usp49/Yod1/Usp40/Ctso/Otud7b/Usp1/Zc3h12a/Uspl1/Atg4d/Usp28/Usp3/Mindy2/Usp11/Usp32/Malt1/Atg4c/Usp35/Usp7/Capn11/Usp37/Senp5/Mysm1/Pigk/Usp24/Mindy4/Zranb1/Otulin/Usp51/Atg4a	5	98	144	14272	5.0566893424036286
cLEC-Ag-low-model 1	GO:0044548	S100 protein binding	2/98	13/14272	0.003465249756050212	0.10430401765711139	0.0984860456982692	S100a11/Ahnak	2	Ager/Anxa11/Atp2a2/Cacybp/Anxa2/Fgf1/S100a1/S100a11/S100a6/S100b/Ezr/Iqgap1/Ahnak	2	98	13	14272	22.40502354788069
cLEC-Ag-low-model 1	GO:0032183	SUMO binding	2/98	16/14272	0.005260183763837541	0.14278034823255048	0.13481620571004943	Pelp1/Uspl1	2	Cbx4/Herc2/Pml/Rnf4/Tdg/Casp8ap2/Usp25/Uba2/Tollip/Habp4/Serbp1/Pelp1/Rnf111/Sobp/Uspl1/Simc1	2	98	16	14272	18.20408163265306
cLEC-Ag-low-model 1	GO:0019904	protein domain specific binding	11/98	712/14272	0.009529626382087469	0.2157100587829378	0.20367797122361672	Casp4/Rbm39/Srrm2/Skil/Itgb1/Vim/Gja1/Fn1/Usp47/Rassf9/Gng5	11	Abi1/Abl1/Acox1/Acp1/Acvr2a/Adam10/Adam12/Adam15/Adam17/Adam19/Adam9/Adrb1/Aip/Ap2a2/Ap2m1/Ap4m1/Apobec1/App/Ar/Arf1/Rhoa/Arhgap5/Arhgap6/Rab27a/Atf2/Atf4/Atp1a1/Atp2b2/Axin1/Bak1/Bax/Bcl10/Bcl2/Bcl2a1a/Bcl2a1b/Bcl2a1d/Bcl2l1/Bcl2l2/Bik/Bmi1/Bmp2/Cacna1c/Cacna1d/Cacnb1/Cacnb2/Cacybp/Calm1/Calm2/Calm3/Capg/Capn7/Cask/Casp1/Casp4/Casp2/Casp8/Casp9/Ctnnb1/Ctnnd1/Runx2/Cbl/Cbx3/Ccna2/Cct6a/Cd2ap/Cd3e/Cdc25c/Cdc42/Arhgap31/Cdh1/Cdk2/Cdkn2a/Cebpa/Cftr/Chek1/Cit/Cited1/Clcn3/Cpe/Cradd/Crebbp/Bcar1/Crk/Csnk2b/Ctbp1/Cxadr/Cyba/Dab1/Dag1/Dapk3/Dbnl/Ddb1/Ddc/Ddit3/Ddx5/Ddx6/Dffa/Dffb/Dlg1/Mpp3/Dlg4/Dmd/Dnm1/Dnm2/Dnmt1/Atn1/Dtna/Dvl2/Ebf1/Efs/Egr2/Enah/Epb41l2/Epha4/Eps15/Ercc1/Khdrbs3/Etv6/Evl/Fadd/Ptk2/Faf1/Fgfr1/Fkbp8/Fmn1/Fmr1/Fn1/Dtx1/Fyn/Fzd1/Fzd3/Fzd4/Fzd7/Fzd8/Gab2/Gapdh/Gata2/Gata3/Ghr/Gja1/Gja5/Gnai3/Gnas/Rack1/Gng12/Gng5/Lrp2/Lpar1/Lancl1/Gpx1/Grb2/Grik5/Hspa5/Hap1/Hcls1/Hcn2/Ptpn6/Hdac2/Hes1/Hgs/Hhex/Hif1a/Hmga2/Foxa1/Hnrnpc/Hnrnpa1/Hnrnpk/Hoxa3/Hoxc4/Hspa8/Dnaja1/Hspa1b/Hspa2/Hsp90ab1/Hsp90aa1/Sdc2/Ica1/Id3/Irgm1/Igtp/Ikbkg/Il1b/Ilk/Kpnb1/Cep250/Inppl1/Insr/Irs1/Itga3/Itgb1/Itpr1/Jak2/F11r/Jun/Kcnab1/Kcnh2/Kif21a/Kit/Kras/L1cam/Lamp1/Lamp2/Lck/Ldb1/Ldb2/Lef1/Lnx1/Blnk/Lyn/M6pr/Smad2/Mafk/Mbd2/Mcl1/Mdm2/Mecp2/Mef2c/Meox1/Pias2/Mlf1/Afdn/Cited2/Mapt/Myb/Myd88/Myh9/Myo5a/Myo7a/Ncam1/Ncf1/Nck1/Ncl/Ncoa2/Ncoa3/Nedd4/Nf2/Nfe2/Nfe2l1/Nfe2l2/Nlk/Nsf/Nup62/Ocln/Sqstm1/Pak3/Igbp1/Pdcd6ip/Pick1/Pik3r1/Pirb/Prkaca/Prkcd/Prkce/Pkd1/Pkd2/Plaur/Plscr2/Prrx1/Pou2f2/Pou5f1/Ppara/Med1/Pparg/Ppp1cc/Ppp2ca/Ppp3r1/Prkar1a/Prkar2a/Prkar2b/Prkdc/Prox1/Psen1/Psmc3ip/Pten/Ptpn11/Ptpn12/Ptpn22/Sirpa/Pxn/Rab6a/Rad9a/Ran/Rara/Rb1/Rbmx/Rdx/Rfc1/Rela/Reps1/Ripk1/Rnf2/Robo1/Polr2j/Rrm1/Rxra/Ncor1/Prrx2/Khdrbs1/Scn5a/Scnn1a/Scnn1b/Exoc4/Srsf5/Sh3bp1/Zfp106/Sh3gl1/Ostf1/Shcbp1/Siah1a/Tra2b/Ski/Skil/Slc22a5/Snap91/Snca/Snta1/Sntb1/Son/Sos1/Sp1/Sp100/Spn/Src/Stk11/Bhlhe40/Stx1a/Stxbp1/Syk/Syngr3/Synj2/Syp/Tacc3/Tbl1x/Tcap/Tcf12/Tcf7l2/Tcf3/Tdg/Tead2/Terf1/Tfdp1/Tgfbr3/Tgm2/Thra/Trim28/Tjp1/Tjp2/Tln1/Clec3b/Cd40/Tnni3/Top1/Tpm1/Traf4/Plscr1/Trp53/Trp63/Ctr9/Tuba1a/Tubb5/Twist1/U2af2/Ube2i/Dpysl3/Vasp/Lin7c/Ezr/Vim/Was/Wbp1/Wiz/Wnt5a/Atrx/Xpa/Ywhae/Ywhag/Ywhah/Ywhaq/Ywhaz/Ikzf1/Ikzf4/Banf1/Dlg2/Ets2/Hax1/Sh2b2/Dazap2/Sh3bp2/Sh3bp5/Esrra/Map2k2/Map3k5/Itgb1bp2/Cul3/Homer2/Homer3/Slamf1/Chaf1a/Srr/Sh2d2a/Mrpl17/Hip1r/Cabp1/Iqgap1/Cttnbp2/Slc22a4/Pttg1/Vapa/Crim1/Dlc1/Lsm4/Sh3bgr/Keap1/Prkn/Mpp2/Tnk2/Bok/Dlg3/Cntnap1/Fut8/Gria3/Cldn7/Oaz3/Ddx20/Lpar2/Irf3/Rabep1/Irgm2/Ywhab/Nphs1/Cadm1/Srcin1/Ubqln1/Heyl/Stx1b/Styx/Aatf/Ncoa6/Stub1/Dynll1/Pias1/Vapb/Slc22a21/Mtor/Litaf/Cript/Sh3bgrl/Lat2/Fzd2/Mrps31/Tacc2/Cnot9/Sh3kbp1/Shank3/Pdzk1/Med12/Wbp11/Trpv4/Pmepa1/Ndfip1/Abi3/Srp72/Pycard/Ppp1r2/Shisa5/Luc7l/Tmem88/Pmf1/Chmp1b/Ctnnbip1/Trak1/Ikzf5/Nde1/Armc10/Cltc/Map1lc3b/Calcoco1/Rnf41/Kirrel3/Chd8/Plxnd1/Gipc1/Atp2b1/Ccdc88c/Angel1/Ppil1/Chmp2b/Pink1/Chmp2a/Thap7/Mitd1/Dab2ip/Vrk2/Afap1/Plscr3/Basp1/St13/Ica1l/Rufy2/Arhgap17/Stambp/Nos1ap/Nolc1/Ubr5/Trak2/Pcgf6/Stx18/Cabyr/Nipbl/Enkur/Lrrfip2/Tradd/Cdc5l/Vps11/Tom1l1/Ist1/Rps6kb1/Shisa9/Dnajc6/Sgip1/Mvb12a/Whrn/Dnm1l/Rap2b/Lonp1/Errfi1/Acsl3/Usp47/Mpp7/Senp2/Srrm2/Rapgef2/Gpsm2/Ndfip2/Osbp/Ccdc6/Dapl1/Arfip2/Hnrnpm/Kidins220/Ehmt1/Uvrag/Nol3/Zxdc/Rab27b/Cblc/Nckipsd/Jdp2/Plekha2/Trps1/Usp8/Sirt1/Nkd1/Trim11/Trim16/Strn3/Pag1/Hmgb2/Strn4/Gtf2f1/Lbr/Ssx2ip/Adgrl2/Tada3/Phrf1/Plekha1/Numa1/Xpo1/Tbc1d10a/Synj1/Rhoq/Cabin1/Arl1/E2f4/Scaf8/Afap1l1/Nod1/Scamp1/Srsf9/Baiap2/U2af1/Xrcc4/Taf9/Ogt/Ccdc88a/Card11/Aida/Rcc2/Actn1/Gusb/Ehmt2/Shroom2/Hivep1/Srsf1/Erc1/Zbtb21/Pawr/Vps4a/Rims2/Kcnn2/Plxnb3/Elmo2/Elmo1/Lnx2/Card14/Khdrbs2/Rbm39/Ppargc1b/Slc26a6/Mical1/Dicer1/Ripk2/Hspa1a/Pde2a/Cblb/Trp53bp2/Shank2/Tfdp2/Inpp5a/Sh3bgrl2/Arhgap29/Wipf1/Cep68/Rufy1/Cntrob/Arrb2/Llgl2/Srp68/Cenpj/Dap/Mrtfa/Rapgef3/Crb3/Srsf7/Map4k3/Zfp521/Afap1l2/Epb41l5/Arhgef4/Dennd1a/Tnks1bp1/Arhgap1/Prrg4/Mavs/Dlgap4/Zmynd8/Zfyve9/Sesn2/Samd11/Scaf1/Zfp592/Picalm/Spon1/Insc/Sorbs2/Ushbp1/Cnot1/Elmo3/Fhod1/Chmp1a/Zbtb16/Rab8b/Rassf9/Dock4/Akap5/Erc2/Syngap1/Mdc1/Kif20b/Lax1/Noxa1/Lzts3/L3mbtl1/Dlgap3/Wasf2/Ppp1r9a/Siglecg/Shank1/Nod2/Ehd2/Sh3pxd2b/Sntg2/Caskin1/Strn/Nfasc/Vcp/Zfp384/Shc4/Cxxc4/Hif1an/Zfp653/Apba1/Tacc1/Ipcef1/Tmem88b/Abi2/Wipf3/Dock1/Dixdc1/Card9/Cntln/Myo1d/Shisa6/Rph3al/Dgkh/Atp2b4/Unc13a/Irs2/Akap7/Hdac1/Arhgap27/Zxdb	11	98	712	14272	2.249942673698693
cLEC-Ag-low-model 1	GO:0005518	collagen binding	3/98	66/14272	0.01051126056400409	0.2157100587829378	0.20367797122361672	Itgb1/Abi3bp/Nid1	3	Ache/Adam9/Aebp1/Ddr1/Serpinh1/Coch/Col6a1/Col6a2/Comp/Ctsb/Ctsk/Ctsl/Ctss/Dcn/Dpp4/Sparcl1/Gp5/Gpc1/Adgrg1/Hspg2/Itga2/Itga3/Itgb1/Lox/Lum/Smad3/Smad4/Smad7/Mmp13/Mrc2/Map1a/Nid1/Ddr2/Pak1/Pcolce/Pdgfa/Pdgfb/Srgn/Sparc/Tgfbi/Thbs1/Thbs4/Tll1/Vtn/Vwf/Hsd17b12/Crtap/C1qtnf1/P3h4/Aspn/Col6a4/Antxr1/Lrrc15/Pcolce2/Tnxb/Itga9/Itga1/Cspg4/Itga10/Chadl/Rell2/Podn/Itga11/Abi3bp/Ccbe1/Ecm2	3	98	66	14272	6.619666048237476
cLEC-Ag-low-model 1	GO:0015026	coreceptor activity	2/98	23/14272	0.010749670703468661	0.2157100587829378	0.20367797122361672	Eng/Ramp2	2	Acvr2a/Cd22/Cd80/Cd8b1/Ackr3/Eng/Gfra4/Kdr/Lbp/Lrp1/Lrp5/Lrp6/Ngfr/Tgfbr3/Ramp1/Reck/Ramp2/Ramp3/Nradd/Rgmb/Cspg4/Fcrl1/Rgma	2	98	23	14272	12.663708961845606
